vintage,product,credit_limit_eur,drawn_t0_eur,utilisation_t0,time_to_default_months,risk_score_t0,min_payment_ratio,borrower_age,unemployment_pct,gdp_yoy_pct,ccf_realised,utilisation_default,ead_eur
2023H1,overdraft,1891.37,737.59,0.39,7,0.367,0.5456,52,7.6,0.6,0.37027,0.6158,1164.8
2023H1,line_of_credit,31895.01,18823.15,0.5902,10,0.5267,0.6377,32,7.6,0.6,0.95898,0.9832,31358.75
2021H1,line_of_credit,58424.8,41732.61,0.7143,12,0.3801,0.1977,43,8.7,3.8,0.99322,0.9981,58311.58
2019H2,overdraft,2748.92,636.74,0.2316,7,0.9521,0.37,27,6.9,1.9,0.96259,0.9713,2669.89
2022H2,credit_card,8732.39,2011.26,0.2303,10,0.0798,0.1674,63,8.1,-0.8,0.65141,0.7317,6389.46
2020H1,credit_card,6587.18,2683.67,0.4074,6,0.112,0.7824,25,9.2,-3.4,0.23353,0.5458,3595.26
2021H1,overdraft,3206.11,912.06,0.2845,10,0.7501,0.387,49,8.7,3.8,0.79898,0.8562,2744.96
2023H2,line_of_credit,19750.2,7483.04,0.3789,6,0.6718,0.4299,33,7.2,1.4,0.96985,0.9813,19380.38
2022H2,line_of_credit,72951.47,5022.98,0.0689,3,0.8346,0.548,28,8.1,-0.8,0.90475,0.9113,66481.33
2022H1,credit_card,6556.85,2574.32,0.3926,4,0.7811,0.3098,30,7.4,2.4,0.5532,0.7286,4777.47
2021H2,overdraft,4407.96,2528.68,0.5737,6,0.4583,0.7311,51,7.9,4.5,0.81515,0.9212,4060.57
2022H2,credit_card,7320.93,1170.7,0.1599,7,0.6073,0.3094,53,8.1,-0.8,0.75963,0.7981,5842.59
2019H1,credit_card,10808.32,4955.74,0.4585,12,0.1349,0.4827,32,6.8,2.1,0.44591,0.7,7565.45
2019H2,overdraft,2175.8,1981.71,0.9108,3,0.8042,0.3764,49,6.9,1.9,0.96047,0.9965,2168.13
2023H1,line_of_credit,23848.4,5126.31,0.215,12,0.1491,0.5782,35,7.6,0.6,0.5037,0.6104,14556.66
2023H2,line_of_credit,9085.65,5262.07,0.5792,10,0.3742,0.4518,41,7.2,1.4,0.65885,0.8564,7781.22
2023H1,overdraft,3440.85,1050.55,0.3053,7,0.2053,0.323,60,7.6,0.6,0.69271,0.7865,2706.33
2022H1,line_of_credit,79975.24,8229.16,0.1029,9,0.3308,0.3961,42,7.4,2.4,0.69705,0.7282,58239.95
2020H1,line_of_credit,17134.4,5113.21,0.2984,8,0.5557,0.4124,51,9.2,-3.4,0.84687,0.8926,15293.54
2021H1,overdraft,3073.2,1572.01,0.5115,8,0.8983,0.2903,66,8.7,3.8,0.84063,0.9222,2833.95
2020H1,overdraft,2050.27,1128.13,0.5502,10,0.2551,0.3395,29,9.2,-3.4,0.87389,0.9433,1933.98
2020H2,line_of_credit,38284.03,22513.96,0.5881,4,0.1602,0.5118,44,9.6,-2.1,0.36863,0.7399,28327.28
2022H2,credit_card,4131.7,2202.63,0.5331,10,0.4917,0.7989,51,8.1,-0.8,0.29872,0.6726,2778.87
2022H2,credit_card,7408.67,1771.22,0.2391,5,0.3778,0.1327,22,8.1,-0.8,0.57822,0.6791,5030.93
2020H2,credit_card,1616.63,1140.41,0.7054,11,0.7471,0.2589,30,9.6,-2.1,0.90838,0.973,1573.0
2020H2,credit_card,4712.22,1371.3,0.291,5,0.6799,0.4148,43,9.6,-2.1,0.84223,0.8881,4185.13
2020H2,credit_card,4776.83,3198.9,0.6697,5,0.2274,0.529,41,9.6,-2.1,0.46484,0.8232,3932.38
2020H1,line_of_credit,119120.06,31380.61,0.2634,9,0.1857,0.1647,53,9.2,-3.4,0.60264,0.7073,84255.85
2020H1,credit_card,5496.0,1852.27,0.337,11,0.6923,0.5469,44,9.2,-3.4,0.86387,0.9098,4999.99
2019H2,credit_card,2562.04,622.92,0.2431,12,0.3317,0.6545,57,6.9,1.9,0.60002,0.6973,1786.43
2021H1,line_of_credit,23756.29,3684.8,0.1551,5,0.6627,0.3018,20,8.7,3.8,0.86256,0.8839,20997.66
2022H1,credit_card,5422.59,1559.38,0.2876,11,0.9418,0.53,38,7.4,2.4,0.74418,0.8177,4434.3
2019H2,credit_card,6288.46,1646.37,0.2618,3,0.7266,0.6037,53,6.9,1.9,0.49862,0.6299,3961.02
2022H1,overdraft,1123.86,651.37,0.5796,4,0.6764,0.4806,51,7.4,2.4,0.50094,0.7902,888.06
2021H2,line_of_credit,33570.76,18869.18,0.5621,3,0.8819,0.5577,45,7.9,4.5,0.65299,0.848,28469.15
2020H2,credit_card,3051.98,1731.85,0.5675,3,0.3858,0.5993,27,9.6,-2.1,0.57412,0.8158,2489.76
2021H2,credit_card,6724.95,2034.35,0.3025,6,0.223,0.3277,22,7.9,4.5,0.70813,0.7964,5355.93
2020H2,line_of_credit,63498.17,36059.5,0.5679,9,0.4696,0.2093,41,9.6,-2.1,0.83395,0.9282,58942.06
2021H2,overdraft,5503.44,2295.56,0.4171,8,0.5562,0.3121,44,7.9,4.5,0.71546,0.8341,4590.68
2022H1,credit_card,3306.6,2091.88,0.6326,8,0.74,0.3315,70,7.4,2.4,0.41309,0.7844,2593.67
2023H2,credit_card,2553.67,468.44,0.1834,12,0.1882,0.3615,20,7.2,1.4,0.34379,0.4642,1185.31
2020H2,credit_card,18779.65,4370.6,0.2327,11,0.7567,0.6271,27,9.6,-2.1,0.59968,0.6928,13011.36
2023H2,overdraft,8258.68,4601.46,0.5572,6,0.6364,0.4228,44,7.2,1.4,0.77103,0.8986,7421.28
2020H2,credit_card,4414.01,2984.05,0.676,3,0.2599,0.3757,31,9.6,-2.1,0.54077,0.8512,3757.33
2023H1,line_of_credit,12173.7,1144.2,0.094,7,0.4924,0.2199,50,7.6,0.6,0.77339,0.7947,9674.28
2023H1,line_of_credit,6072.21,2244.91,0.3697,8,0.2084,0.5128,28,7.6,0.6,0.73398,0.8323,5054.06
2021H1,credit_card,2126.9,1091.68,0.5133,4,0.4288,0.2685,32,8.7,3.8,0.66319,0.8361,1778.23
2019H1,line_of_credit,43646.03,21183.32,0.4853,10,0.636,0.2677,48,6.8,2.1,0.89282,0.9448,41238.41
2022H2,overdraft,2513.33,955.85,0.3803,9,0.5918,0.6367,39,8.1,-0.8,0.95923,0.9747,2449.83
2023H2,line_of_credit,49291.37,27924.07,0.5665,7,0.4612,0.636,60,7.2,1.4,0.80407,0.9151,45104.94
2019H1,credit_card,3723.72,1262.09,0.3389,10,0.4342,0.4251,25,6.8,2.1,0.2983,0.5361,1996.4
2020H2,overdraft,2363.24,367.63,0.1556,7,0.4485,0.5134,39,9.6,-2.1,0.60207,0.664,1569.14
2020H1,overdraft,2921.16,282.26,0.0966,8,0.5935,0.4479,44,9.2,-3.4,0.83344,0.8495,2481.61
2019H2,line_of_credit,42038.5,16482.78,0.3921,10,0.6924,0.4913,60,6.9,1.9,0.93491,0.9604,40375.11
2020H1,credit_card,3611.65,626.46,0.1735,8,0.4874,0.5656,20,9.2,-3.4,0.31802,0.4363,1575.82
2023H2,credit_card,8952.45,5071.89,0.5665,3,0.7287,0.4341,63,7.2,1.4,0.76697,0.899,8048.18
2019H1,credit_card,3656.85,3064.04,0.8379,8,0.5639,0.4064,52,6.8,2.1,0.70265,0.9518,3480.58
2019H1,credit_card,11610.05,4577.72,0.3943,6,0.5012,0.1698,37,6.8,2.1,0.82364,0.8932,10369.84
2019H1,line_of_credit,51199.64,5855.86,0.1144,6,0.4895,0.0858,46,6.8,2.1,0.6082,0.653,33433.95
2019H1,credit_card,7588.08,4049.26,0.5336,6,0.6098,0.4091,43,6.8,2.1,0.6271,0.8261,6268.46
2022H1,credit_card,3390.78,432.79,0.1276,3,0.7615,0.7417,42,7.4,2.4,0.43001,0.5028,1704.76
2020H2,credit_card,2753.78,571.61,0.2076,3,0.4261,0.1904,61,9.6,-2.1,0.57356,0.6621,1823.21
2021H1,credit_card,5860.74,922.33,0.1574,9,0.8772,0.4102,40,8.7,3.8,0.71408,0.7591,4448.76
2022H2,credit_card,7650.28,4218.09,0.5514,11,0.5316,0.1747,29,8.1,-0.8,0.70941,0.8696,6652.92
2020H1,line_of_credit,12000.76,7044.8,0.587,6,0.1752,0.2682,30,9.2,-3.4,0.99098,0.9963,11956.04
2021H2,credit_card,9836.78,6660.54,0.6771,6,0.4489,0.3016,42,7.9,4.5,0.94023,0.9807,9646.92
2021H1,overdraft,3163.91,853.06,0.2696,3,0.7597,0.4345,23,8.7,3.8,0.92302,0.9438,2986.02
2023H1,credit_card,4504.18,2107.6,0.4679,4,0.2569,0.3891,57,7.6,0.6,0.75594,0.8701,3919.28
2022H2,credit_card,1735.47,572.17,0.3297,5,0.618,0.5715,27,8.1,-0.8,0.77573,0.8497,1474.58
2021H1,overdraft,1846.28,1007.82,0.5459,10,0.2639,0.3987,42,8.7,3.8,0.52382,0.7838,1447.03
2019H2,overdraft,2279.11,422.7,0.1855,12,0.4433,0.3482,45,6.9,1.9,0.71861,0.7708,1756.74
2020H1,overdraft,5702.11,1597.46,0.2802,6,0.5172,0.3351,72,9.2,-3.4,0.71865,0.7975,4547.27
2023H2,credit_card,9752.17,5151.59,0.5283,10,0.8308,0.5953,33,7.2,1.4,0.64843,0.8341,8134.74
2019H2,line_of_credit,47070.41,36954.93,0.7851,5,0.732,0.7202,45,6.9,1.9,0.83704,0.965,45422.02
2022H2,overdraft,4440.94,439.53,0.099,12,0.5455,0.2713,47,8.1,-0.8,0.49464,0.5447,2418.77
2019H1,credit_card,3140.15,855.3,0.2724,9,0.624,0.764,28,6.8,2.1,0.69562,0.7785,2444.67
2022H1,credit_card,14086.39,2334.56,0.1657,12,0.6067,0.4496,41,7.4,2.4,0.74495,0.7872,11089.14
2020H1,credit_card,7515.79,649.07,0.0864,9,0.3568,0.37,40,9.2,-3.4,0.6868,0.7138,5365.12
2020H2,line_of_credit,75369.96,38887.86,0.516,9,0.2885,0.5562,55,9.6,-2.1,0.91732,0.96,72353.76
2022H2,credit_card,4538.57,3641.82,0.8024,8,0.3304,0.4395,45,8.1,-0.8,0.41401,0.8842,4013.09
2021H1,line_of_credit,25057.99,9518.14,0.3798,6,0.1462,0.4255,28,8.7,3.8,0.42699,0.6446,16153.46
2023H2,credit_card,9182.0,3082.07,0.3357,3,0.7976,0.2664,35,7.2,1.4,0.49658,0.6656,6111.16
2020H1,credit_card,8615.91,6233.87,0.7235,9,0.2306,0.2477,43,9.2,-3.4,0.80291,0.9455,8146.43
2021H2,line_of_credit,31743.98,13875.83,0.4371,12,0.5211,0.3034,20,7.9,4.5,0.88676,0.9363,29720.59
2021H1,credit_card,2697.16,616.62,0.2286,8,0.6015,0.2482,33,8.7,3.8,0.61661,0.7043,1899.51
2021H1,credit_card,9549.83,4092.51,0.4285,8,0.836,0.1462,44,8.7,3.8,0.77153,0.8694,8302.97
2021H1,overdraft,2967.62,191.5,0.0645,4,0.855,0.2334,53,8.7,3.8,0.97153,0.9734,2888.59
2023H1,credit_card,6041.14,4586.99,0.7593,5,0.403,0.484,57,7.6,0.6,0.6495,0.9156,5531.47
2022H2,line_of_credit,21276.59,1473.66,0.0693,11,0.9266,0.6176,45,8.1,-0.8,0.88021,0.8885,18904.32
2021H2,line_of_credit,35698.26,8075.66,0.2262,4,0.5935,0.2701,41,7.9,4.5,0.79293,0.8398,29978.52
2023H2,overdraft,2993.89,2132.15,0.7122,4,0.4082,0.5368,41,7.2,1.4,0.78378,0.9378,2807.56
2022H1,line_of_credit,34604.84,8143.74,0.2353,10,0.1916,0.5218,42,7.4,2.4,0.81783,0.8607,29784.42
2020H2,credit_card,3092.61,1615.2,0.5223,4,0.6943,0.2239,43,9.6,-2.1,0.89946,0.952,2944.08
2022H2,line_of_credit,44714.71,10145.95,0.2269,3,0.2834,0.4711,34,8.1,-0.8,0.68634,0.7575,33871.92
2021H1,overdraft,5003.97,897.47,0.1794,11,0.3847,0.7352,34,8.7,3.8,0.42377,0.5271,2637.66
2019H1,credit_card,5202.43,3454.04,0.6639,11,0.4742,0.4328,22,6.8,2.1,0.47336,0.823,4281.67
2023H1,credit_card,2295.43,295.9,0.1289,9,0.0655,0.5331,58,7.6,0.6,0.24416,0.3416,784.09
2022H1,credit_card,5364.05,552.33,0.103,10,0.5885,0.4051,28,7.4,2.4,0.5337,0.5817,3120.34
2019H1,overdraft,6634.36,5306.13,0.7998,5,0.4116,0.2678,28,6.8,2.1,0.80323,0.9606,6373.01
2019H2,credit_card,8194.09,4144.4,0.5058,6,0.2163,0.3729,47,6.9,1.9,0.57464,0.7898,6471.53
2023H1,overdraft,1135.9,71.15,0.0626,10,0.2089,0.1818,48,7.6,0.6,0.85419,0.8633,980.65
2020H1,overdraft,2208.21,520.36,0.2356,6,0.309,0.3414,58,9.2,-3.4,0.5365,0.6457,1425.9
2020H1,credit_card,911.73,251.06,0.2754,7,0.3159,0.4016,62,9.2,-3.4,0.27541,0.4749,433.01
2021H2,credit_card,9447.27,3046.29,0.3225,11,0.8187,0.7823,47,7.9,4.5,0.77853,0.8499,8029.63
2019H2,credit_card,8766.83,4709.52,0.5372,11,0.5883,0.6143,54,6.9,1.9,0.50078,0.769,6741.33
2020H1,credit_card,7578.25,3977.01,0.5248,8,0.6175,0.1215,26,9.2,-3.4,0.73625,0.8747,6628.42
2019H2,line_of_credit,21065.87,6316.51,0.2998,9,0.6778,0.6107,30,6.9,1.9,0.93123,0.9519,20051.55
2022H1,overdraft,2249.62,107.79,0.0479,3,0.678,0.5623,53,7.4,2.4,0.88426,0.8898,2001.73
2022H1,credit_card,2586.22,1004.37,0.3884,10,0.7293,0.5465,25,7.4,2.4,0.73979,0.8408,2174.6
2023H2,credit_card,10968.86,4601.56,0.4195,3,0.3288,0.4111,22,7.2,1.4,0.5366,0.731,8018.25
2021H2,credit_card,3500.11,1426.88,0.4077,5,0.5961,0.5464,20,7.9,4.5,0.65188,0.7938,2778.38
2023H1,line_of_credit,25626.71,9667.65,0.3772,4,0.731,0.2042,33,7.6,0.6,0.80259,0.8771,22476.28
2021H1,credit_card,2246.16,1687.67,0.7514,12,0.5245,0.4425,27,8.7,3.8,0.42402,0.8568,1924.48
2019H2,credit_card,3687.02,994.61,0.2698,11,0.3789,0.2929,47,6.9,1.9,0.47359,0.6156,2269.72
2023H2,line_of_credit,85059.21,19804.98,0.2328,12,0.8006,0.5418,50,7.2,1.4,0.87783,0.9063,77087.14
2023H2,overdraft,7419.34,5441.72,0.7335,6,0.4833,0.4311,48,7.2,1.4,0.61084,0.8963,6649.73
2021H1,overdraft,1935.05,413.45,0.2137,10,0.6927,0.1744,37,8.7,3.8,0.96433,0.972,1880.78
2020H1,credit_card,9475.27,4008.25,0.423,9,0.4654,0.2564,56,9.2,-3.4,0.6356,0.7898,7483.09
2020H2,overdraft,2205.2,693.86,0.3146,12,0.6254,0.5631,29,9.6,-2.1,0.79807,0.8616,1900.01
2022H2,credit_card,5877.93,1656.85,0.2819,12,0.5865,0.4861,23,8.1,-0.8,0.65321,0.751,4414.12
2022H2,credit_card,5828.65,1935.97,0.3321,6,0.3182,0.7134,24,8.1,-0.8,0.36636,0.5768,3362.1
2022H2,line_of_credit,15898.57,5915.96,0.3721,3,0.3212,0.5489,27,8.1,-0.8,0.59955,0.7486,11901.03
2020H2,credit_card,6434.07,3356.95,0.5217,9,0.5534,0.6392,29,9.6,-2.1,0.6445,0.83,5340.14
2021H1,overdraft,3918.12,880.75,0.2248,3,0.2996,0.5965,49,8.7,3.8,0.95604,0.9659,3784.59
2022H1,line_of_credit,81647.69,39949.1,0.4893,4,0.2553,0.6175,41,7.4,2.4,0.32729,0.6564,53596.76
2021H1,credit_card,5229.91,2733.97,0.5228,5,0.5895,0.4405,43,8.7,3.8,0.62098,0.8191,4283.89
2020H2,overdraft,3185.3,1536.76,0.4825,4,0.119,0.1693,21,9.6,-2.1,0.67056,0.8295,2642.2
2023H2,credit_card,6494.52,3857.27,0.5939,9,0.7326,0.4372,29,7.2,1.4,0.49423,0.7946,5160.68
2020H2,credit_card,10256.3,3882.21,0.3785,4,0.1761,0.6089,60,9.6,-2.1,0.27745,0.5509,5650.68
2022H1,credit_card,6463.63,4503.01,0.6967,9,0.3342,0.6486,30,7.4,2.4,0.43527,0.8287,5356.41
2021H1,credit_card,3339.34,510.97,0.153,12,0.8257,0.4262,20,8.7,3.8,0.912,0.9255,3090.45
2022H2,line_of_credit,49561.46,17248.28,0.348,3,0.1178,0.4187,20,8.1,-0.8,0.57094,0.7203,35697.3
2022H2,credit_card,2517.62,295.04,0.1172,5,0.1255,0.7287,53,8.1,-0.8,0.1649,0.2628,661.54
2023H1,overdraft,3437.97,536.22,0.156,10,0.2033,0.1886,32,7.6,0.6,0.3471,0.4489,1543.41
2023H2,credit_card,1702.53,559.05,0.3284,4,0.5091,0.2818,46,7.2,1.4,0.26649,0.5073,863.77
2023H1,credit_card,4023.31,633.75,0.1575,8,0.3537,0.7024,50,7.6,0.6,0.54884,0.6199,2494.07
2020H1,credit_card,6048.86,539.5,0.0892,9,0.6752,0.4866,56,9.2,-3.4,0.50573,0.5498,3325.76
2020H2,overdraft,936.1,43.88,0.0469,6,0.5282,0.439,44,9.6,-2.1,0.89776,0.9026,844.88
2022H1,overdraft,1437.41,378.96,0.2636,9,0.1251,0.3926,50,7.4,2.4,0.80693,0.8578,1233.05
2022H2,overdraft,2253.57,691.78,0.307,4,0.4886,0.4029,44,8.1,-0.8,0.67155,0.7724,1740.6
2023H1,credit_card,2524.54,1176.28,0.4659,10,0.6063,0.2976,65,7.6,0.6,0.71442,0.8475,2139.5
2020H2,credit_card,4622.57,888.66,0.1922,10,0.4627,0.2744,66,9.6,-2.1,0.38759,0.5053,2335.87
2020H1,line_of_credit,15696.59,6465.09,0.4119,10,0.7673,0.5245,50,9.2,-3.4,0.94035,0.9649,15145.91
2023H1,credit_card,3715.08,2286.8,0.6155,6,0.3174,0.2757,56,7.6,0.6,0.81661,0.9295,3453.16
2021H2,credit_card,5466.63,1995.58,0.365,5,0.2993,0.1658,53,7.9,4.5,0.23352,0.5133,2806.15
2019H1,credit_card,4043.38,2260.2,0.559,9,0.4099,0.4207,45,6.8,2.1,0.47962,0.7705,3115.45
2019H2,credit_card,10691.15,3862.82,0.3613,7,0.6343,0.8413,31,6.9,1.9,0.38676,0.6083,6503.73
2022H1,credit_card,7285.96,1061.42,0.1457,9,0.3864,0.4387,42,7.4,2.4,0.75481,0.7905,5759.78
2023H2,credit_card,3922.26,620.94,0.1583,5,0.7875,0.747,39,7.2,1.4,0.31136,0.4204,1648.85
2020H2,credit_card,6055.01,2750.39,0.4542,3,0.6466,0.5246,28,9.6,-2.1,0.93699,0.9656,5846.79
2023H2,credit_card,6705.2,3400.21,0.5071,12,0.5053,0.4033,27,7.2,1.4,0.56913,0.7876,5281.18
2021H2,credit_card,8958.3,3112.92,0.3475,5,0.6619,0.5522,44,7.9,4.5,0.47615,0.6582,5896.22
2021H1,line_of_credit,115176.98,38250.98,0.3321,11,0.1445,0.4565,49,8.7,3.8,0.70926,0.8058,92811.66
2022H2,credit_card,7815.3,896.1,0.1147,10,0.2641,0.5333,39,8.1,-0.8,0.48751,0.5463,4269.27
2023H2,line_of_credit,36829.76,6863.34,0.1864,5,0.2215,0.6232,66,7.2,1.4,0.5206,0.6099,22463.88
2020H1,credit_card,3158.88,2307.08,0.7303,8,0.5252,0.2147,28,9.2,-3.4,0.7387,0.9295,2936.3
2020H2,credit_card,2008.24,1271.44,0.6331,11,0.555,0.3379,58,9.6,-2.1,0.79308,0.9241,1855.78
2023H1,overdraft,2065.17,647.62,0.3136,9,0.7432,0.5546,46,7.6,0.6,0.77888,0.8482,1751.72
2019H1,credit_card,5124.6,2009.45,0.3921,12,0.609,0.2221,20,6.8,2.1,0.71914,0.8293,4249.69
2022H2,credit_card,5553.0,2706.9,0.4875,5,0.338,0.8329,22,8.1,-0.8,0.53663,0.7625,4234.2
2019H1,line_of_credit,18873.25,9978.63,0.5287,8,0.6368,0.3238,56,6.8,2.1,0.74532,0.88,16607.99
2019H2,overdraft,2753.5,988.42,0.359,3,0.4899,0.4057,33,6.9,1.9,0.5287,0.6979,1921.63
2021H1,overdraft,2958.76,275.43,0.0931,8,0.4589,0.4137,45,8.7,3.8,0.84427,0.8588,2540.88
2020H1,line_of_credit,25683.01,4352.49,0.1695,5,0.358,0.78,34,9.2,-3.4,0.58812,0.6579,16897.38
2023H1,credit_card,2257.37,884.71,0.3919,5,0.3803,0.3602,20,7.6,0.6,0.48335,0.6858,1548.19
2019H1,credit_card,2169.73,568.51,0.262,5,0.3208,0.6385,68,6.8,2.1,0.56415,0.6784,1471.84
2020H2,credit_card,4275.51,1352.97,0.3164,8,0.3929,0.1961,57,9.6,-2.1,0.56555,0.703,3005.83
2023H2,line_of_credit,19229.94,9343.88,0.4859,10,0.6872,0.3654,30,7.2,1.4,0.84214,0.9188,17669.35
2020H2,credit_card,6617.49,1942.16,0.2935,12,0.1796,0.5669,45,9.6,-2.1,0.15191,0.4008,2652.4
2021H2,credit_card,7757.2,4615.07,0.5949,10,0.2543,0.4054,62,7.9,4.5,0.28813,0.7116,5520.41
2023H1,credit_card,4178.13,169.06,0.0405,5,0.3485,0.5597,27,7.6,0.6,0.5515,0.5696,2380.04
2023H2,line_of_credit,14098.29,5102.58,0.3619,12,0.2687,0.3721,60,7.2,1.4,0.76285,0.8487,11964.95
2022H1,credit_card,7756.55,3962.67,0.5109,9,0.4965,0.4368,23,7.4,2.4,0.72013,0.8631,6694.76
2023H2,line_of_credit,32549.91,13411.72,0.412,10,0.6368,0.226,28,7.2,1.4,0.93237,0.9602,31255.69
2021H1,overdraft,9293.27,2788.59,0.3001,12,0.3279,0.2557,34,8.7,3.8,0.78786,0.8515,7913.35
2021H2,credit_card,5166.61,2016.85,0.3904,6,0.4757,0.0887,42,7.9,4.5,0.85035,0.9088,4695.25
2020H2,credit_card,5184.19,2780.28,0.5363,10,0.4466,0.5576,56,9.6,-2.1,0.73441,0.8768,4545.74
2020H1,credit_card,4820.68,3529.76,0.7322,11,0.567,0.476,36,9.2,-3.4,0.47889,0.8605,4147.96
2022H2,line_of_credit,17301.88,9381.1,0.5422,11,0.6089,0.389,52,8.1,-0.8,0.88981,0.9496,16429.05
2019H2,credit_card,7019.76,4426.87,0.6306,5,0.3238,0.05,31,6.9,1.9,0.73857,0.9034,6341.9
2021H2,line_of_credit,47599.05,24004.3,0.5043,9,0.148,0.4685,40,7.9,4.5,0.36824,0.6868,32692.85
2020H1,overdraft,4160.54,1526.78,0.367,6,0.2749,0.4741,42,9.2,-3.4,0.39003,0.6139,2554.03
2022H2,overdraft,1853.15,1201.94,0.6486,12,0.22,0.2857,53,8.1,-0.8,0.8461,0.9459,1752.93
2020H2,line_of_credit,45117.59,19043.7,0.4221,11,0.5978,0.198,50,9.6,-2.1,0.97297,0.9844,44412.85
2023H2,credit_card,2895.28,1218.8,0.421,8,0.8125,0.4042,35,7.2,1.4,0.81505,0.8929,2585.21
2023H2,overdraft,4060.99,2475.58,0.6096,12,0.1294,0.3081,46,7.2,1.4,0.84818,0.9407,3820.29
2022H1,credit_card,2997.33,655.06,0.2185,10,0.2547,0.3981,69,7.4,2.4,0.50525,0.6134,1838.48
2021H1,overdraft,1477.14,368.67,0.2496,10,0.3636,0.5493,33,8.7,3.8,0.61768,0.7131,1053.34
2019H1,credit_card,3690.6,1779.99,0.4823,7,0.7204,0.618,50,6.8,2.1,0.74183,0.8663,3197.33
2023H2,line_of_credit,11851.74,6934.62,0.5851,11,0.7124,0.7683,51,7.2,1.4,0.88055,0.9504,11264.39
2020H1,line_of_credit,27453.44,5270.92,0.192,12,0.5764,0.4591,35,9.2,-3.4,0.54797,0.6348,17426.28
2020H1,credit_card,8364.26,2583.67,0.3089,9,0.5858,0.5919,63,9.2,-3.4,0.49837,0.6533,5464.54
2023H2,overdraft,2322.65,387.82,0.167,5,0.7577,0.2656,44,7.2,1.4,0.65672,0.714,1658.46
2021H1,overdraft,1193.59,240.33,0.2013,9,0.7451,0.2208,76,8.7,3.8,0.77756,0.8223,981.55
2019H1,overdraft,3436.22,286.7,0.0834,12,0.6357,0.5213,39,6.8,2.1,0.94874,0.953,3274.78
2022H1,credit_card,13860.74,5032.73,0.3631,6,0.8045,0.4768,51,7.4,2.4,0.79192,0.8675,12023.79
2022H2,line_of_credit,7335.54,2840.81,0.3873,12,0.648,0.4942,39,8.1,-0.8,0.97034,0.9818,7202.24
2021H1,line_of_credit,48972.36,19264.88,0.3934,4,0.1174,0.1379,46,8.7,3.8,0.65027,0.7878,38582.83
2021H1,credit_card,4926.81,2566.92,0.521,6,0.5165,0.501,34,8.7,3.8,0.29259,0.6612,3257.39
2023H1,credit_card,7091.58,2384.61,0.3363,5,0.1179,0.4823,65,7.6,0.6,0.30405,0.5381,3815.77
2021H1,overdraft,4463.22,278.69,0.0624,12,0.7057,0.6794,37,8.7,3.8,0.88617,0.8933,3986.91
2021H2,credit_card,2079.98,764.4,0.3675,7,0.6963,0.1743,54,7.9,4.5,0.7596,0.8479,1763.72
2022H1,overdraft,8784.85,6695.42,0.7622,8,0.7951,0.1954,35,7.4,2.4,0.86966,0.969,8512.51
2019H2,overdraft,1223.87,473.88,0.3872,12,0.498,0.479,41,6.9,1.9,0.94877,0.9686,1185.45
2020H2,line_of_credit,16537.11,3758.9,0.2273,11,0.4975,0.5439,34,9.6,-2.1,0.86035,0.8921,14752.65
2020H2,credit_card,5999.36,2411.92,0.402,6,0.5335,0.2481,53,9.6,-2.1,0.23514,0.5426,3255.46
2023H2,credit_card,8998.93,2060.57,0.229,5,0.3542,0.4801,43,7.2,1.4,0.61198,0.7008,6306.72
2022H2,credit_card,10906.1,5897.52,0.5408,12,0.4352,0.474,46,8.1,-0.8,0.67407,0.8503,9273.64
2023H2,overdraft,1306.69,13.12,0.01,11,0.5847,0.3123,53,7.2,1.4,0.60735,0.6113,798.77
2019H2,credit_card,1186.78,193.24,0.1628,11,0.3615,0.3979,58,6.9,1.9,0.67161,0.7251,860.5
2022H2,overdraft,894.74,186.98,0.209,3,0.4619,0.4167,43,8.1,-0.8,0.66274,0.7332,656.04
2021H2,credit_card,5237.07,1494.7,0.2854,3,0.3775,0.3346,22,7.9,4.5,0.45229,0.6086,3187.34
2023H1,credit_card,2888.53,468.94,0.1623,5,0.6346,0.7737,48,7.6,0.6,0.42339,0.517,1493.38
2021H2,line_of_credit,12477.16,3533.14,0.2832,10,0.4382,0.2766,56,7.9,4.5,0.95307,0.9664,12057.41
2023H2,credit_card,5850.1,2773.16,0.474,4,0.091,0.2328,39,7.2,1.4,0.72308,0.8543,4998.02
2019H2,line_of_credit,14135.3,834.48,0.059,11,0.7738,0.8111,42,6.9,1.9,0.81746,0.8282,11707.36
2022H2,overdraft,2927.22,566.09,0.1934,3,0.4598,0.258,20,8.1,-0.8,0.9282,0.9421,2757.7
2020H1,credit_card,5472.45,921.36,0.1684,3,0.7504,0.6858,31,9.2,-3.4,0.40192,0.5026,2750.53
2022H1,credit_card,3409.06,1766.94,0.5183,9,0.6466,0.819,21,7.4,2.4,0.65314,0.8329,2839.48
2019H1,line_of_credit,8155.97,2583.69,0.3168,10,0.4987,0.4461,55,6.8,2.1,0.8748,0.9145,7458.33
2022H1,credit_card,4451.81,2071.86,0.4654,11,0.553,0.5504,43,7.4,2.4,0.76127,0.8724,3883.63
2022H1,overdraft,2700.91,1316.98,0.4876,9,0.3524,0.3079,65,7.4,2.4,0.88206,0.9396,2537.69
2019H2,line_of_credit,64608.83,9313.49,0.1442,6,0.6924,0.3158,38,6.9,1.9,0.74554,0.7822,50538.11
2023H2,overdraft,5131.21,2449.51,0.4774,6,0.8014,0.2483,54,7.2,1.4,0.99007,0.9948,5104.57
